starting consumer #0
starting consumer #1
starting consumer #2
starting consumer #3
starting consumer #4
starting consumer #5
starting consumer #6
starting consumer #7
starting consumer #8
starting consumer #9
starting consumer #10
starting consumer #11
starting consumer #12
starting consumer #13
starting consumer #14
starting consumer #15
starting consumer #16
starting consumer #17
starting consumer #18
starting consumer #19
starting producer #0
starting producer #1
starting producer #2
starting producer #3
starting producer #4
starting producer #5
starting producer #6
starting producer #7
starting producer #8
starting producer #9
starting producer #10
starting producer #11
starting producer #12
starting producer #13
starting producer #14
starting producer #15
starting producer #16
starting producer #17
starting producer #18
starting producer #19
time: 1.000s, sent: 22199 msg/s, confirmed: 2465 msg/s, nacked: 0 msg/s, received: 70804 msg/s, min/avg/max latency: 2987/361320/700504 microseconds
time: 35.000s, sent: 5875 msg/s, confirmed: 5875 msg/s, nacked: 0 msg/s, received: 77301 msg/s, min/avg/max latency: 5378068/9353162/13073132 microseconds
time: 36.000s, sent: 5737 msg/s, confirmed: 5737 msg/s, nacked: 0 msg/s, received: 93655 msg/s, min/avg/max latency: 5905884/9433182/13151242 microseconds
time: 37.000s, sent: 2328 msg/s, confirmed: 2328 msg/s, nacked: 0 msg/s, received: 87937 msg/s, min/avg/max latency: 5221839/9719124/13494738 microseconds
time: 38.000s, sent: 7116 msg/s, confirmed: 7116 msg/s, nacked: 0 msg/s, received: 103897 msg/s, min/avg/max latency: 5497215/9621409/13788227 microseconds
time: 39.000s, sent: 3006 msg/s, confirmed: 3006 msg/s, nacked: 0 msg/s, received: 86429 msg/s, min/avg/max latency: 5426297/9664739/13762564 microseconds
time: 40.000s, sent: 5920 msg/s, confirmed: 5920 msg/s, nacked: 0 msg/s, received: 79467 msg/s, min/avg/max latency: 5851208/9833153/14601176 microseconds
time: 41.000s, sent: 5940 msg/s, confirmed: 5940 msg/s, nacked: 0 msg/s, received: 82442 msg/s, min/avg/max latency: 6325841/10257263/14708091 microseconds
time: 42.000s, sent: 2765 msg/s, confirmed: 2765 msg/s, nacked: 0 msg/s, received: 88987 msg/s, min/avg/max latency: 6994835/10376059/14416746 microseconds
time: 43.000s, sent: 6177 msg/s, confirmed: 6177 msg/s, nacked: 0 msg/s, received: 83837 msg/s, min/avg/max latency: 7206605/10584073/14818286 microseconds
time: 44.000s, sent: 4414 msg/s, confirmed: 4414 msg/s, nacked: 0 msg/s, received: 76213 msg/s, min/avg/max latency: 7710252/10966208/15413197 microseconds
time: 45.000s, sent: 7695 msg/s, confirmed: 7720 msg/s, nacked: 0 msg/s, received: 96446 msg/s, min/avg/max latency: 7414698/11250380/15425908 microseconds
time: 46.000s, sent: 2870 msg/s, confirmed: 2845 msg/s, nacked: 0 msg/s, received: 85294 msg/s, min/avg/max latency: 7435831/11371648/16227012 microseconds
time: 47.000s, sent: 5184 msg/s, confirmed: 5184 msg/s, nacked: 0 msg/s, received: 102929 msg/s, min/avg/max latency: 7331218/11486894/15933472 microseconds
time: 48.000s, sent: 5941 msg/s, confirmed: 5941 msg/s, nacked: 0 msg/s, received: 80609 msg/s, min/avg/max latency: 7778779/11479996/16738171 microseconds
time: 49.000s, sent: 5116 msg/s, confirmed: 5116 msg/s, nacked: 0 msg/s, received: 103696 msg/s, min/avg/max latency: 7155358/11533080/16900368 microseconds
time: 50.000s, sent: 7163 msg/s, confirmed: 7163 msg/s, nacked: 0 msg/s, received: 103960 msg/s, min/avg/max latency: 6921404/11788247/17452023 microseconds
time: 51.000s, sent: 4598 msg/s, confirmed: 4598 msg/s, nacked: 0 msg/s, received: 79692 msg/s, min/avg/max latency: 7328889/11929023/17170809 microseconds
time: 52.000s, sent: 5887 msg/s, confirmed: 5887 msg/s, nacked: 0 msg/s, received: 72542 msg/s, min/avg/max latency: 7022993/11986389/18064324 microseconds
time: 53.000s, sent: 4395 msg/s, confirmed: 4395 msg/s, nacked: 0 msg/s, received: 63532 msg/s, min/avg/max latency: 7968505/12200443/18124532 microseconds
time: 54.000s, sent: 6597 msg/s, confirmed: 6597 msg/s, nacked: 0 msg/s, received: 68167 msg/s, min/avg/max latency: 8156228/12353273/18348221 microseconds
time: 55.008s, sent: 5399 msg/s, confirmed: 5399 msg/s, nacked: 0 msg/s, received: 77282 msg/s, min/avg/max latency: 8026208/12895955/18897552 microseconds
time: 56.008s, sent: 6754 msg/s, confirmed: 6754 msg/s, nacked: 0 msg/s, received: 72597 msg/s, min/avg/max latency: 8735610/13048751/18599212 microseconds
time: 57.008s, sent: 6914 msg/s, confirmed: 6914 msg/s, nacked: 0 msg/s, received: 96721 msg/s, min/avg/max latency: 9117527/13213296/18930930 microseconds
time: 58.008s, sent: 3146 msg/s, confirmed: 3146 msg/s, nacked: 0 msg/s, received: 93017 msg/s, min/avg/max latency: 8969347/13697979/19177486 microseconds
time: 59.008s, sent: 6137 msg/s, confirmed: 6137 msg/s, nacked: 0 msg/s, received: 101094 msg/s, min/avg/max latency: 9066607/13508291/19144935 microseconds
time: 60.008s, sent: 3462 msg/s, confirmed: 3462 msg/s, nacked: 0 msg/s, received: 84373 msg/s, min/avg/max latency: 9084630/13637602/19283227 microseconds
time: 61.008s, sent: 2336 msg/s, confirmed: 6233 msg/s, nacked: 0 msg/s, received: 79152 msg/s, min/avg/max latency: 9607363/14041786/19149625 microseconds
time: 62.008s, sent: 1.0 msg/s, confirmed: 6793 msg/s, nacked: 0 msg/s, received: 81519 msg/s, min/avg/max latency: 10441087/14227908/19278747 microseconds
time: 63.008s, sent: 0 msg/s, confirmed: 5899 msg/s, nacked: 0 msg/s, received: 80689 msg/s, min/avg/max latency: 10407836/14431114/19345525 microseconds
time: 64.008s, sent: 0 msg/s, confirmed: 2024 msg/s, nacked: 0 msg/s, received: 102400 msg/s, min/avg/max latency: 10400135/14468848/19858528 microseconds
time: 65.008s, sent: 0 msg/s, confirmed: 0 msg/s, nacked: 0 msg/s, received: 99894 msg/s, min/avg/max latency: 10116235/14314415/20062201 microseconds
time: 66.008s, sent: 0 msg/s, confirmed: 0 msg/s, nacked: 0 msg/s, received: 97934 msg/s, min/avg/max latency: 9978493/14142217/20120478 microseconds
time: 67.008s, sent: 0 msg/s, confirmed: 0 msg/s, nacked: 0 msg/s, received: 96869 msg/s, min/avg/max latency: 9407101/14156529/19697058 microseconds
time: 68.008s, sent: 0 msg/s, confirmed: 0 msg/s, nacked: 0 msg/s, received: 95416 msg/s, min/avg/max latency: 9075129/14463166/19453599 microseconds
sending rate avg: 5153 msg/s
recving rate avg: 92412 msg/s
